	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_092380.1	0	1	0.482291302945172	0.482220501978811	1521.97575112656	3156.1929090033	Protein BUD31 homolog	DNAJ homolog subfamily C member 24
transcript:Smp_092750.1	0	1	0.363691532380411	0.36366176203512	3355.04859826555	9225.75676604658	Nucleoside diphosphate kinase B	Nucleoside diphosphate kinase
transcript:Smp_092930.1	0	1	0.442580585421019	0.442286867796063	362.295367511623	819.153746183577	Hypothetical protein	Neurod1, neurogenic differentiation factor 1
transcript:Smp_092950.2	0	1	0.001231906916201	2.79277326262922e-05	0	358.057020112675	SUN domain-containing ossification factor	SUN domain-containing protein 2
transcript:Smp_093110.1	0	1	29.9360964417996	37.1604956609149	64.2348537389273	1.71884813822598	Uncharacterized RNA methyltransferase LMOf2365_1776	Retinoblastoma-binding protein 6
transcript:Smp_093210.1	0	1	10.0539557357779	10.1561246656856	388.467782244674	38.2405921335548	FMRFamide-activated amiloride-sensitive sodium channel	Acid-sensing ION channel
transcript:Smp_093220.1	0	1	2.24326799024448	2.24365236115284	3132.47102789322	1396.1425778814	Ankyrin repeat domain-containing protein 13D	3ANK, 3 ankyrin repeats
transcript:Smp_093320.1	0	1	0.358779980879431	0.358053298801094	136.363172187999	380.863944311171	H/ACA ribonucleoprotein complex subunit 3	Ribosome biogenesis protein NOP10
transcript:Smp_093440.1	0	1	0.218157935579172	0.218137687731099	3635.70225986827	16667.0423451686	40S ribosomal protein S5a	40S ribosomal protein US7
transcript:Smp_093450.1	0	1	0.369863988342574	0.369725701766812	727.187805012949	1966.84759615272	U3 small nucleolar RNA-associated protein 6 homolog	Checkpoint serine/threonine-protein kinase BUB1
transcript:Smp_093620.1	0	1	0.268314326489183	0.267586923140678	116.170377114565	434.168082213254	Serine/threonine-protein kinase 36	The major capsid protein of PBCV-1, VP54
transcript:Smp_093630.2	7.54393827732125e-05	0.999924560617227	0.312832156831508	0.31182573232659	91.8893028139608	294.703659864703	Mitochondrial thiamine pyrophosphate carrier	Mitochondrial uncoupling protein 2
transcript:Smp_093690.1	0	1	0.394066696602642	0.393987351907353	1298.68702785615	3296.28116662999	Probable ATP-dependent RNA helicase DDX23	PRE-mRNA-processing ATP-dependent RNA helicase PR
transcript:Smp_093690.2	0.000498669683988484	0.999501330316012	3.67949534915826	3.6933258342102	308.843025624305	83.6146352172586	Probable ATP-dependent RNA helicase DDX23	PRE-mRNA-processing ATP-dependent RNA helicase PR
transcript:Smp_093710.1	0	1	6.01987220806393	6.1083296148131	149.613414937326	24.4849805220856	Pectate lyase L	HPI31, PI31, proteasome inhibitor PI31 subunit
transcript:Smp_093740.2	0	1	80.51584011346	3512.7135101454	35.117135101454	0	Hepatocyte growth factor-regulated tyrosine kinase substrate	HRS, hepatocyte growth factor-regulated tyrosine kinase substrate
transcript:Smp_093750.1	0	1	0.437205874003798	0.437081004490563	850.292997503898	1945.40283827917	Eukaryotic translation initiation factor 2 subunit 1	Eukaryotic translation initiation factor 2 subunit 1
transcript:Smp_093780.1	0	1	0.238808573188076	0.237586081650257	63.8439344508159	268.751259107818	Peroxiredoxin 1	Probable peroxiredoxin
transcript:Smp_093780.2	5.21804821573824e-15	0.999999999999995	0.288570234280701	0.285266958264529	26.5090083105531	92.9520747943825	Peroxiredoxin-4	Probable peroxiredoxin
transcript:Smp_093790.1	0	1	0.016935861666992	0.0160598389588641	7.76904557586017	484.36880328598	Dipeptide and tripeptide permease B	Claudin-15
transcript:Smp_093830.1	4.18554080283684e-14	0.999999999999958	0.452075095385643	0.451921390869162	695.360000226884	1538.68680496758	Cold shock domain-containing protein CG9705	Calcium-regulated heat stable protein 1
transcript:Smp_093850.1	0	1	0.396059729462922	0.395668870110467	263.880650790814	666.938225462212	Pre-rRNA-processing protein esf2	RNA-binding protein with serine-rich domain 1
transcript:Smp_093930.1	1.83852932877926e-13	0.999999999999816	5.6459923919489	5.65761129924134	976.473601827379	172.586445775326	Epidermal growth factor receptor	C-ER, receptor protein-tyrosine kinase ERBB-3
transcript:Smp_093930.2	0	1	19.5692190342741	19.6933564969457	1271.52745595072	64.5568226311714	Receptor protein-tyrosine kinase	C-ER, receptor protein-tyrosine kinase ERBB-3
transcript:Smp_093980.1	0	1	63.2070323717184	70.3842085387602	263.30751565736	3.73114479830164	1-aminocyclopropane-1-carboxylate synthase-like protein 1	Putative P4-specific DNA primase
transcript:Smp_094060.1	0	1	0.43458045055901	0.434429344300898	701.649100181313	1615.11823520348	Phenylalanine--tRNA ligase beta subunit	Phenylalanyl-tRNA synthetase beta chain
transcript:Smp_094140.1	0	1	0.434670938940339	0.434513525099868	673.556278050687	1550.15182268636	Zygotic DNA replication licensing factor mcm6-B	Minichromosome maintenance protein MCM
transcript:Smp_094190.1	0	1	16.1370806590489	16.2312449900073	1126.21761844244	69.3763976014036	Serine/threonine-protein kinase NIM1	MAP/microtubule affinity-regulating kinase 3
transcript:Smp_094190.3	0.000272575741973813	0.999727424258026	0.214081077110926	0.201867322707174	5.59677626572028	27.7645609865416	Serine/threonine-protein kinase NIM1	MAP/microtubule affinity-regulating kinase 3
transcript:Smp_094190.4	0	1	14.0573258278013	14.5505394182285	166.261165346341	11.4171478580403	Serine/threonine-protein kinase NIM1	MAP/microtubule affinity-regulating kinase 3
transcript:Smp_094330.3	5.40346949184922e-06	0.999994596530508	4.00484712720428	4.03093814794297	200.370790985302	49.7007084333601	Phosphofurin acidic cluster sorting protein 1	Vitamin B12 import ATP-binding protein BTUD
transcript:Smp_094480.1	0	1	2.29590700998185	2.29695207021182	1229.41797661149	535.233200132648	Guanine nucleotide-binding protein subunit beta	GT-beta
transcript:Smp_094630.2	3.71924713249427e-14	0.999999999999963	2.39912714466922	2.40678218331968	189.863879039674	78.881176923115	Nuclear receptor coactivator 5	Nuclear receptor coactivator 5
transcript:Smp_094810.1	0	1	0.477309435835975	0.477105325261818	527.355919005238	1105.33486010157	peptidyl-prolyl cis-trans isomerase (PPIase) E	Peptidyl-prolyl CIS-trans isomerase E
transcript:Smp_094810.2	1.14371064841023e-08	0.999999988562894	12.3914815142731	13.3281814062662	69.9531371649002	5.23926357409928	Peptidyl-prolyl cis-trans isomerase E	Peptidyl-prolyl CIS-trans isomerase E
transcript:Smp_094880.2	0	1	2.13005204705428	2.13040821974307	2917.54667331166	1369.4724523647	1,4-alpha-glucan-branching enzyme	1,4-alpha-glucan-branching enzyme
transcript:Smp_094920.1	0	1	0.433054933824297	0.432861672835762	548.096001515186	1266.22823708955	UPF0553 protein C9orf64	Zinc finger protein 406
transcript:Smp_095140.1	0	1	0.236039783944959	0.235400197824615	121.356038436047	515.563221932763	THUMP domain-containing protein 1	Thump domain-containing protein 1
transcript:Smp_095150.1	0	1	0.288972275891008	0.288899912858867	1225.271368782	4241.18674061852	Eukaryotic translation initiation factor 2 subunit 3	EIF-2-gamma, translation initiation factor 2 gamma subunit
transcript:Smp_095190.2	4.85365914126845e-08	0.999999951463409	4.30081284740508	4.37236380135914	87.0543582368205	19.90242316336	Bcl-2 homologous antagonist/killer	Apoptosis regulator BAK
transcript:Smp_095290.1	2.11512423131666e-08	0.999999978848758	17.3483925841394	22.0884290760613	32.8734096955117	1.47871653942786	Transcription factor Ovo-like 2	Zinc finger protein SNAI1
transcript:Smp_095350.1	0	1	0.0231489616383556	0.0227511650895136	24.1051303449782	1059.94144644672	Protein TIS11	Tristetraproline
transcript:Smp_095520.1	0	1	4.24892502045236	4.24969132864534	7776.99265018804	1830.00588792264	dynein light chain	Dynein light chain motor protein
transcript:Smp_095630.1	0	1	4.96833372216821	4.97044667283266	4029.32048721278	810.647623435775	CD81 antigen	CD63-like protein SM-TSP-2
transcript:Smp_095650.1	0	1	0.3150910428524	0.314993198004364	951.722059344345	3021.42686077678	Selenide, water dikinase	Selenide, water dikinase 1
transcript:Smp_095650.2	0	1	0.3150910428524	0.314993198004364	951.722059344345	3021.42686077678	Selenide, water dikinase	Selenide, water dikinase 1
transcript:Smp_095680.1	0	1	0.352762652452633	0.352338204580646	231.898990926991	658.189956496372	Zinc finger matrin-type protein 2	U1 small nuclear ribonucleoprotein C
transcript:Smp_095810.1	0	1	0.3822159235866	0.381775932321112	231.366816659616	606.04396273384	Uracil phosphoribosyltransferase homolog	Probable uracil phosphoribosyltransferase
transcript:Smp_095920.1	0	1	0.453200067081848	0.452916853710756	377.433387473902	833.351320916856	Probable ATP-dependent RNA helicase DDX56	ATP-dependent RNA helicase VASA
transcript:Smp_095980.1	0	1	0.00936068620657299	0.0093532883004768	540.607009782455	57799.663485409	Extracellular superoxide dismutase (Cu Zn)	Superoxide dismutase [CU-ZN]
transcript:Smp_096000.1	0	1	6.0055241531071	6.174177390051	79.0856544330154	12.8007194588334	Adventurous-gliding motility protein Z	CT398
transcript:Smp_096020.2	0	1	45.3751614954824	48.1468388252465	332.713668121059	6.9006025699571	Adenosylhomocysteinase 3	Adenosylhomocysteinase
transcript:Smp_096020.4	0.0435301900474847	0.956469809952515	5.26603780549762	9.07011559160415	4.38042712839424	0.474054153891742	Hypothetical protein	Collagenase 3, Pro-domain peptide
transcript:Smp_096210.1	0	1	0.244997122873778	0.244772293359317	354.783930206434	1449.47566415402	UPF0502 protein Daci_5373	De novo designed helical assembly
transcript:Smp_096270.1	0	1	0.390114152897502	0.389836928758027	370.175265498007	949.580041860252	Probable valine--tRNA ligase, cytoplasmic	Valrs, valyl-tRNA synthetase
transcript:Smp_096290.1	3.63042929052426e-14	0.999999999999964	0.434742803417765	0.434687270315028	1909.7980687193	4393.51196197331	Transmembrane protein 256 homolog	Type II antifreeze protein
transcript:Smp_096310.1	0	1	3.55408025082596	3.5564257813196	1671.56491724501	470.005408735671	Protein kinase C zeta type	PKC-B, PKC-beta, protein kinase C beta type
transcript:Smp_096390.1	1.89486426549479e-10	0.999999999810514	2.47694590318207	2.48697278954784	158.110496485131	63.5695040258079	16 kda calcium binding protein	Centrin-2
transcript:Smp_096410.1	0	1	5.78081446861407	5.81550756134213	345.901609720436	59.470897595223	16 kDa calcium-binding protein	MLC1P, myosin light chain
transcript:Smp_096480.1	0	1	88.8148778849501	106.267031847531	230.790240415871	2.16188940354536	Glycine receptor subunit alpha-3	Protein GLC-1, avermectin-sensitive glutamate-gated chloride CHA alpha
transcript:Smp_096520.3	0.0171842671662746	0.982815732833725	2.60935959892247	2.6691158883011	31.0181258168681	11.6148702249559	Sialin	Glycerol-3-phosphate transporter
transcript:Smp_096640.1	0	1	2.4910724737297	2.49251822122008	1109.58192625236	445.159032990748	Serine/threonine-protein kinase 25	MST3 kinase, serine/threonine kinase 24 (STE20 homolog, yeast)
transcript:Smp_096720.1	0	1	0.42385160451166	0.423059080454932	132.742150257486	313.781043356716	WD repeat-containing protein 91	Cyclin-dependent kinase inhibitor 1
transcript:Smp_096750.1	0	1	0.187310695115386	0.187195860041258	571.817278975776	3054.69045571384	40S ribosomal protein S13	40S ribosomal protein S13, putative
transcript:Smp_096790.1	0	1	15.0148617481463	15.0277464413465	7055.48088459104	469.487599798394	Pentafunctional AROM polypeptide	Hypothetical protein RV2632C/MT2708
transcript:Smp_096790.2	0	1	6.87762833865722	6.88145371978727	4563.78620975917	663.192340028271	Probable peroxisomal acyl-coenzyme A oxidase 1	Ubiquitin-like 1 activating enzyme E1A
transcript:Smp_096900.1	0	1	0.322088404552287	0.321927742289079	586.312048704627	1821.27462907721	Mitochondrial ribonuclease P protein 3	Pentatricopeptide repeat-containing protein AT2G3 mitochondrial
transcript:Smp_097180.1	0	1	4.41740180702648	4.4321618754986	442.926966108327	99.9270010732062	Cytosolic 5'-nucleotidase 3A	7-methylguanosine phosphate-specific 5'-nucleotid
transcript:Smp_097320.1	0	1	3.84492930671847	3.8498421216737	962.272600033196	249.943782420265	Hypothetical protein	Centaurin-gamma 1
transcript:Smp_097380.1	0	1	0.33492495383092	0.33487381262282	1879.73741942459	5613.2907376776	10 kDa heat shock protein, mitochondrial	CPN10(groes)
transcript:Smp_097490.1	0	1	8.09706523688673	8.12102461497708	1038.31359618303	127.846230637218	Tubulin polymerization-promoting protein family member 2	Tubulin polymerization-promoting protein family member 3
transcript:Smp_097500.1	0	1	0.390932213798312	0.39073548195198	522.136598482647	1336.30733640923	F-box/LRR-repeat protein 5	F-box only protein 4
transcript:Smp_097660.1	0	1	0.405015778583577	0.404994980510761	5000.91838424128	12348.1143593052	Eukaryotic initiation factor 4A	Eukaryotic initiation factor 4A-III
transcript:Smp_097710.1	0	1	0.383348530411889	0.383074114249739	371.552204634728	969.938609977061	Tubulin-specific chaperone C	Tubulin-specific chaperone C
transcript:Smp_097740.2	0	1	0.434952776550754	0.434651103023584	351.394218338054	808.464235757287	UPF0237 protein PAE3582	Human cannabinoid receptor 1 - helix 7/8 peptide
transcript:Smp_097800.1	0	1	0.484737462767003	0.484725306028896	8867.99319300193	18294.8945215999	Y-box factor homolog	CSD, Y-box binding protein
transcript:Smp_097820.1	0	1	212.118057487157	9324.75403008294	93.2375403008294	0	Tau-tubulin kinase homolog Asator	TAU-tubulin kinase 1
transcript:Smp_097830.1	0	1	550.515407795546	24269.6322478031	242.686322478031	0	Leukocyte receptor cluster member 8	Nuclear mRNA export protein SAC3
transcript:Smp_097940.2	0	1	11.3035268808801	11.5942093328899	177.379075839391	15.2897993003441	Serine/threonine-protein kinase Nek7	Serine/threonine-protein kinase NEK7
transcript:Smp_098300.1	0	1	15.5221802127165	15.7155706912903	509.37427108321	32.4027122768449	Hypothetical protein	Zinc finger and BTB domain-containing protein 17
transcript:Smp_098300.2	0.0221365935893653	0.977863406410635	0.238856418826046	0.213628837927634	2.77207926981041	13.0129574658494	Hypothetical protein	Zinc finger and BTB domain-containing protein 17
transcript:Smp_098320.3	0.0401084756142394	0.959891524385761	0.398294926697531	0.397013892855779	80.4810170939531	202.731059047	Inositol-tetrakisphosphate 1-kinase 2	Inositol-tetrakisphosphate 1-kinase
transcript:Smp_098330.1	0	1	0.304812841436132	0.304694289555442	771.206386350947	2531.10532702557	H/ACA ribonucleoprotein complex subunit 2	Ribosomal protein L7AE
transcript:Smp_098340.1	0	1	0.164036478467952	0.163259434590991	75.8021324462706	464.356011288723	Gamma-glutamylcyclotransferase	Gamma-glutamyl cyclotransferase
transcript:Smp_098450.1	0	1	0.468163800861727	0.468075024350693	1210.34823658871	2585.81101932847	Pumilio homolog 3	FEM-3 mRNA-binding factor 2
transcript:Smp_098550.1	0	1	12.8594256534928	12.9297946311619	940.563378452531	72.7346494923955	Transcription intermediary factor 1-beta	E3 ubiquitin-protein ligase ARIH1
transcript:Smp_098560.1	0	1	0.45486975424379	0.454731425408966	773.491515203725	1700.99739025914	Replicase polyprotein	CAAT/enhancer binding protein beta
transcript:Smp_098560.2	0.000759361523253843	0.999240638476746	0.132094173631214	0.126039909847278	7.78898327274431	61.8670933920401	Receptor tyrosine-protein kinase erbB-3	CAAT/enhancer binding protein beta
transcript:Smp_098650.1	0	1	10.5466984261205	10.714462243458	263.164570745316	24.5525552421918	Intraflagellar transport protein 57 homolog	Fibrinogen (alpha chain)
transcript:Smp_098740.1	0	1	0.307255830565252	0.307030492486115	407.406337990934	1326.9472500502	Protein dpy-30 homolog	Protein DPY-30 homolog
transcript:Smp_098760.1	0	1	8.58288691356642	8.73030322370002	193.82714795174	22.1927967396978	F-box-like/WD repeat-containing protein TBL1XR1-B	F-box-like/WD repeat-containing protein TBL1XR1
transcript:Smp_098760.3	5.27226708624262e-06	0.999994727732914	0.0366273477433431	0.0350670019135992	9.33524575098961	266.486855762439	F-box-like/WD repeat-containing protein TBL1X	F-box-like/WD repeat-containing protein TBL1XR1
transcript:Smp_098840.1	0	1	2.39699957218403	2.39831551662758	1098.95453167876	458.213500644354	Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform	Phosphorylase kinase
transcript:Smp_098850.1	0	1	0.320681945620883	0.319191956944288	62.8046246379505	196.782629862269	Interferon-stimulated 20 kDa exonuclease-like 2	PAB-dependent poly(A)-specific ribonuclease subun
transcript:Smp_098890.1	1.9278578733406e-11	0.999999999980721	0.498805191965731	0.498588936727943	498.761013759013	1000.35518465946	Serine/arginine-rich splicing factor 7	Splicing factor, arginine/serine-rich 7
transcript:Smp_098960.1	0	1	0.159475419625806	0.159456769978311	3101.98714697253	19453.5205549865	60S ribosomal protein L26	60S ribosomal protein L26 (L24P)
transcript:Smp_098980.2	0	1	0.35242363937008	0.352151263797434	361.375499059581	1026.21235445805	Protein SDA1 homolog	Fragment of coat protein VP2
transcript:Smp_099030.2	0.0246425323092849	0.975357467690715	0.381421859591899	0.381157784208548	385.370808652724	1011.06946530056	Casein kinase II subunit alpha	CK II alpha, casein kinase II subunit alpha
transcript:Smp_099090.1	0	1	0.119271159071202	0.119090235938061	250.222038721302	2101.18693483056	Glycoprotein 3-alpha-L-fucosyltransferase A	Alpha1,3-fucosyltransferase
transcript:Smp_099090.2	0	1	0.0938896965977268	0.0926885753867356	30.1713790658156	325.611350202937	Glycoprotein 3-alpha-L-fucosyltransferase A	Alpha1,3-fucosyltransferase
transcript:Smp_099090.3	0	1	0.0183585662660214	0.0132817808789668	1.09850850043074	83.450833342477	Glycoprotein 3-alpha-L-fucosyltransferase A	Alpha1,3-fucosyltransferase
transcript:Smp_099310.2	0	1	4.47835537591555	4.48250954077289	1620.04622174179	361.407238938537	Protein transport protein Sec23A	Protein transport protein SEC23A
transcript:Smp_099320.1	0	1	0.276876329955933	0.276751059118777	689.54756879654	2491.60672946152	Eukaryotic translation initiation factor 3 subunit K	Eukaryotic translation initiation factor 3 subuni
transcript:Smp_099440.1	0	1	29.7365346964968	30.2548887892837	723.962492210278	23.9191076973553	Noggin-1	Noggin
transcript:Smp_099770.1	0	1	4.45139743262479	4.4557760072719	1516.00746540347	340.226462274878	25 kDa integral membrane protein	CD63-like protein SM-TSP-2
transcript:Smp_100030.1	0	1	0.317983364525037	0.317737231962527	380.015415799934	1196.02677999169	Ribosome biogenesis protein BMS1 homolog	Translation elongation factor SELB
transcript:Smp_100070.1	0	1	0.290363494876406	0.290196170814555	531.226452147647	1830.60151584638	RWD domain-containing protein 2B	RWD domain containing protein 2
transcript:Smp_100080.1	0	1	4.29466180643758	4.30407194255896	650.438771762764	151.114047284406	CD9 antigen	CD81 antigen
transcript:Smp_100110.1	0	1	0.197324748477485	0.197214257582308	618.391209059854	3135.6720578845	DPH3 homolog	DPH3 homolog
transcript:Smp_100120.1	0	1	0.465293863477182	0.465040250016714	423.19622989846	910.032152014262	ER degradation-enhancing alpha-mannosidase-like protein 1	Mannosyl-oligosaccharide 1,2-alpha-mannosidase
transcript:Smp_100140.1	0	1	0.263452950325872	0.263260924184905	435.848160799392	1655.60281891292	Protein KRTCAP2 homolog	High affinity copper uptake protein 1
transcript:Smp_100350.1	0	1	4.77966433673053	4.84058785870981	129.613868526138	26.7685385390541	Uncharacterized protein C7orf57	PHNA-like protein PA0128
transcript:Smp_100380.1	0	1	0.214681916978521	0.214064044260253	117.428080633889	548.601893415929	DNA replication complex GINS protein PSF2	DNA replication complex GINS protein PSF2
transcript:Smp_101290.2	0	1	6.38446630719858	6.50934462344697	121.136684948886	18.6011954362518	Actin-related protein 2-A	Actin-like protein ARP8
transcript:Smp_101450.1	0	1	0.203152048101764	0.203135069178513	4114.98073981753	20257.4017628174	60S ribosomal protein L7	60S ribosomal protein L7
transcript:Smp_101820.1	0	1	0.330566676529497	0.33044623112376	792.740512552013	2399.02027447485	La-related protein 1	Lupus LA protein
transcript:Smp_101820.2	1.69237389657795e-08	0.999999983076261	0.450311423613952	0.448710524495865	66.4924495782561	148.197911220654	La-related protein 1	4-methylmuconolactone methylisomerase
transcript:Smp_101970.1	0	1	10.3974998458022	10.4274092313737	1414.15438088677	135.609917614039	Cornifelin	Protein TAT
transcript:Smp_102040.1	0	1	0.226970983087466	0.226952915961156	4191.40943499962	18468.2234538367	Guanine nucleotide-binding protein subunit beta-2-like 1	Guanine nucleotide-binding protein subunit beta-2
transcript:Smp_102160.1	0	1	40.7493498543165	42.3492166882567	454.151396375855	10.7141982707508	synaptobrevin-like protein	Vesicle-associated membrane protein 2
transcript:Smp_102280.1	0	1	0.49119084943502	0.490880562138271	347.434461414919	707.788369325227	39S ribosomal protein L47, mitochondrial	MRPL47
transcript:Smp_102340.1	0	1	7.2126964036935	7.21810272315295	3580.29582893146	496.00757778359	Adenylate cyclase type 9	Adenylate cyclase type 10
transcript:Smp_102390.1	1.87805462514845e-07	0.999999812194537	7.2862221342256	8.47701252283936	19.3059409010499	2.26862597218153	UPF0602 protein C4orf47 homolog	Protein GYG-1, isoform B
transcript:Smp_102430.1	0	1	0.35538806272303	0.354592316924504	123.975800750333	349.647324292029	Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B	GLGA glycogen synthase
transcript:Smp_102480.1	0	1	0.40120721091768	0.400737438161617	220.469031676158	550.173263853772	Acetylglutamate kinase	IL-4-inducing protein
transcript:Smp_102490.1	0	1	0.416893332438868	0.416774206488641	880.554358750989	2112.7991543136	39S ribosomal protein L30, mitochondrial	MRPL30
transcript:Smp_102510.1	0	1	0.29650719368013	0.29635242740353	581.437430582498	1962.00338952006	Translocator protein	Translocator protein
transcript:Smp_102820.1	0	1	0.41850926907167	0.418318461000158	550.254791648441	1315.41076898259	U3 small nucleolar ribonucleoprotein protein IMP3	40S ribosomal protein US4
transcript:Smp_102960.1	0	1	0.226791425025605	0.22674891363613	1780.13433734431	7850.71928817183	Protein sarah	Calcipressin 1
transcript:Smp_103010.2	0	1	0.481021158767969	0.480298662310884	148.906886541453	310.040596070707	PRKR-interacting protein 1 homolog	TRNA (cytidine/uridine-2'-O-)-methyltransferase T
transcript:Smp_103140.1	0	1	10.3451300768831	10.3965420064683	815.68725300932	78.4485155816064	Tubulin alpha-1C chain	Tubulin alpha-1B chain
transcript:Smp_103380.1	0	1	0.268779040918905	0.268672946247392	799.267590618403	2974.89909219581	FAD-linked sulfhydryl oxidase ALR	Mitochondrial FAD-linked sulfhydryl oxidase ERV1
transcript:Smp_103530.1	0	1	5.71167820717652	5.72356220841699	979.475432301997	171.122137056461	High mobility group protein B1	High mobility group protein B1
transcript:Smp_103570.1	0	1	0.450185460288431	0.450104122405184	1313.26290866972	2917.69913283817	Serine/threonine-protein kinase 38-like	DMPK protein
transcript:Smp_103610.1	0	1	3.68886427587583	3.68891023842952	93149.6897034177	25251.2684759638	cathepsin B-like cysteine proteinase	Cathepsin B-like peptidase (C01 family)
transcript:Smp_103790.1	0	1	11.3463456822188	11.4061814999385	851.293996835493	74.6253191767188	Tubulin alpha-1 chain	Tubulin alpha-1B chain
transcript:Smp_103810.1	0	1	0.374191519209976	0.374098520353211	1086.58690910619	2904.56419633807	Eukaryotic translation initiation factor 4E transporter	Kinase-associated protein B
transcript:Smp_103830.2	6.42428332753298e-11	0.999999999935757	0.40242057325766	0.401293820113003	91.854553931861	228.910928575457	Zinc finger HIT domain-containing protein 1	Zinc finger HIT domain-containing protein 3
transcript:Smp_103920.1	0	1	3.08647910050501	3.09665905926019	273.945518509044	88.4580919876578	Dynein intermediate chain 3, ciliary	Histone acetyltransferase type B subunit 2
transcript:Smp_104000.2	8.03801469828613e-14	0.99999999999992	0.460132495881939	0.459307374669665	129.705386445592	282.405205152941	Transmembrane protein 18	NSFL1 cofactor P47
transcript:Smp_104030.3	1.74196213009736e-11	0.99999999998258	8.35992473677624	8.41239283410046	509.339920734289	60.5375672355182	Protein lap4	Serine/threonine-protein kinase BRI1-like 1
transcript:Smp_104110.1	0	1	2.10292553475876	2.10437773022474	689.853952992214	327.813252966348	Ras-like GTP-binding protein RHO	RND3/RHOE small GTP-binding protein
transcript:Smp_104210.1	0.00831764679110736	0.991682353208893	3.58529555739324	4.06936127087115	9.37103519287066	2.29528443370731	RHO G-protein coupled receptor	Rhodopsin
transcript:Smp_104270.1	0	1	4.23408641827025	4.23462348786905	11006.6231933778	2599.18995836904	Bis(5'-adenosyl)-triphosphatase enpp4	BIS(5'-adenosyl)-triphosphatase ENPP4
transcript:Smp_104370.1	9.99200722162641e-16	0.999999999999999	0.419802414327581	0.417985431524999	57.6009299955631	137.819995139717	DNA repair protein XRCC2 homolog	RAD51, DNA repair and recombination protein RAD51, RADA
transcript:Smp_104470.1	0	1	0.406223168993892	0.406145711630675	1343.8717343112	3308.85599520039	Lysine--tRNA ligase	Lysyl-tRNA synthetase
transcript:Smp_104500.3	0	1	2.15886651662967	2.15986135408212	1085.97994033991	502.795394562665	Phospholipid-transporting ATPase IA	Sarcoplasmic/endoplasmic reticulum calcium ATPase
transcript:Smp_104580.1	0	1	0.36342286150464	0.36201221303977	70.5037968058071	194.772922414998	Ribulose-phosphate 3-epimerase	Ribulose-5-phosphate 3-epimerase
transcript:Smp_104580.2	0	1	0.225679255276043	0.225480323926047	378.820515621082	1680.09453872388	Ribulose-phosphate 3-epimerase	Ribulose-5-phosphate 3-epimerase
transcript:Smp_104630.1	0	1	0.376155879078654	0.375940343564479	469.662163425901	1249.31631324615	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit wdr4	TRNA (guanine-N(7)-)-methyltransferase- associated WD repeat protein TRM82
transcript:Smp_104660.1	0	1	0.431748994985952	0.431573628645961	603.615410852813	1398.65148157999	NHP2-like protein 1	NHP2-like protein 1
transcript:Smp_104680.1	0	1	0.335160665805327	0.3349540821056	465.28091220059	1389.10850029014	ADP-ribosylation factor-like protein 5B	ADP-ribosylation factor-like protein 5
transcript:Smp_104680.2	0	1	0.293387314782007	0.292339031912814	85.0466719347714	290.942157083623	ADP-ribosylation factor-like protein 5B	ADP-ribosylation factor-like protein 5
transcript:Smp_104710.2	0	1	0.367444668962374	0.367008693622426	229.833161868019	626.250810335134	50S ribosomal protein L18	RAT synapsin I
transcript:Smp_104730.1	0	1	6.1916506531879	6.21501550981249	596.068143561438	95.8993573652919	DnaJ homolog subfamily B member 13	Putative chaperone DNAJ
transcript:Smp_104790.1	0	1	0.372177959866361	0.370260007349848	52.3047498062008	141.281926667008	Leucine-rich repeat-containing protein 34	Ribonuclease inhibitor
transcript:Smp_104860.1	0	1	0.415708579732642	0.41513543940002	182.664104942779	440.024956318814	Ribonuclease P protein subunit p30	PH1877P, hypothetical protein PH1877
transcript:Smp_104890.1	3.94162480432669e-11	0.999999999960584	3.96191418585715	4.0329866343949	72.5365254526184	17.9782880924804	Glutamate-gated chloride channel subunit 3	Protein GLC-1, avermectin-sensitive glutamate-gated chloride CHA alpha
transcript:Smp_105020.1	0	1	29.3661636427642	29.4014855312636	10191.6424012898	346.627328595275	Titin	Titin
transcript:Smp_105090.1	0	1	7.44394013996634	7.46785385462049	868.588160461988	116.301617416638	Tr4/Tr2 (homologue)	Liver X nuclear receptor beta
transcript:Smp_105090.2	0	1	3.18094667704385	3.18243473707429	2013.26333925756	632.610463761159	Nuclear hormone receptor family member nhr-41	Liver X nuclear receptor beta
transcript:Smp_105200.1	0	1	2.44404813754917	2.44673526045833	567.534292167674	231.949828813421	Glypican-6	Dally-like protein
transcript:Smp_105200.2	1.11022302462516e-14	0.999999999999989	0.038679832036701	0.0357236524951493	5.00431650196228	140.354048794931	Glycine cleavage system H protein	Dally-like protein
transcript:Smp_105210.1	0	1	2.37546696518536	2.38085820082062	262.178730756362	110.113622929745	Zinc finger A20 and AN1 domain-containing stress-associated protein 9	ZNF216-A20, zfand5 protein (zinc finger protein 216 (predicte isoform CRA_A)
